newspaper,year,month,day,page,article,bigram_exact.jsonTrueFalseFalseTruearticleswordlist_with_errors.json['0']__abomentions,bigram_exact.jsonTrueFalseFalseTruearticleswordlist_with_errors.json['0']__nonabospeeches,bigram_exact.jsonTrueFalseFalseTruearticleswordlist_with_errors.json['0']__misc,bigram_exact.jsonTrueFalseFalseTruearticleswordlist_with_errors.json['0']__control,TrueTrueFalseTruearticleswordlist_with_errors.json['1']__abomentions,TrueTrueFalseTruearticleswordlist_with_errors.json['1']__nonabospeeches,TrueTrueFalseTruearticleswordlist_with_errors.json['1']__misc,TrueTrueFalseTruearticleswordlist_with_errors.json['1']__control,"bigram_1distant.jsonFalseTrueFalseTruearticleswordlist_with_errors.json['0', '1', '2']__abomentions","bigram_1distant.jsonFalseTrueFalseTruearticleswordlist_with_errors.json['0', '1', '2']__nonabospeeches","bigram_1distant.jsonFalseTrueFalseTruearticleswordlist_with_errors.json['0', '1', '2']__misc","bigram_1distant.jsonFalseTrueFalseTruearticleswordlist_with_errors.json['0', '1', '2']__control","bigram.jsonFalseTrueFalseTruearticleswordlist_with_errors_w_bigram.json['0', '1', 'contextual']__abomentions","bigram.jsonFalseTrueFalseTruearticleswordlist_with_errors_w_bigram.json['0', '1', 'contextual']__nonabospeeches","bigram.jsonFalseTrueFalseTruearticleswordlist_with_errors_w_bigram.json['0', '1', 'contextual']__misc","bigram.jsonFalseTrueFalseTruearticleswordlist_with_errors_w_bigram.json['0', '1', 'contextual']__control"
MCLN,1851,08,01,0002,002,0.009767,41.695157,0.000219,58.294857,0.050329,7.255940,0.000000,92.693730,0.000000,0.673320,99.319583,0.007098,0.000001,0.001389,0.000000,99.998610
MCLN,1851,08,01,0007,026,0.004945,11.458791,0.000420,88.535844,0.000016,0.094436,0.000000,99.905547,0.000000,0.000000,100.000000,0.000000,0.000000,0.000068,0.000000,99.999932
MCLN,1851,08,02,0002,002,0.009767,41.695157,0.000219,58.294857,0.000582,23.501410,0.004591,76.493416,0.000000,0.000000,99.998822,0.001178,0.000000,0.000698,0.000020,99.999282
MCLN,1851,08,02,0004,008,96.577363,0.000160,3.422454,0.000023,96.178225,3.820261,0.000001,0.001513,99.999944,0.000056,0.000000,0.000000,99.955566,0.043417,0.000996,0.000020
MCLN,1851,08,06,0001,001,0.075996,64.293688,0.004001,35.626315,0.015086,30.030722,0.965490,68.988703,0.000000,0.000000,99.999691,0.000309,0.000006,0.002095,0.001807,99.996092
MCLN,1851,08,07,0004,010,0.041588,56.592949,0.000532,43.364932,53.407349,46.551746,0.000000,0.040905,0.414814,99.381824,0.000000,0.203361,0.005772,0.253559,0.000011,99.740658
MCLN,1851,08,08,0001,001,0.482027,93.067599,0.003661,6.446713,2.075520,30.718749,0.000002,67.205730,0.000000,0.000000,99.999696,0.000304,0.000125,0.006684,0.000004,99.993187
MCLN,1851,08,12,0006,019,0.153337,30.484778,0.003705,69.358179,53.806780,38.374543,0.000000,7.818677,0.004322,99.987230,0.000000,0.008449,0.009402,0.007630,0.000008,99.982959
MCLN,1851,08,12,0003,009,60.988116,38.226698,0.479599,0.305587,14.486682,79.688885,0.000106,5.824328,99.980857,0.019024,0.000002,0.000117,38.871235,1.614415,0.037063,59.477288
MCLN,1851,08,13,0004,009,98.582347,0.000289,1.417356,0.000007,16.625349,83.369567,0.000000,0.005084,99.941984,0.058016,0.000000,0.000000,99.982208,0.017721,0.000041,0.000030
MCLN,1851,08,13,0007,025,0.016819,48.463176,0.000129,51.519876,0.001975,1.122635,0.000000,98.875390,0.000000,0.000000,99.997025,0.002975,0.000001,0.000118,0.000000,99.999881
MCLN,1851,08,15,0002,002,0.105354,34.908870,0.002700,64.983076,66.188226,33.650537,0.000000,0.161236,0.033259,99.966334,0.000000,0.000407,0.018250,0.271494,0.000032,99.710225
MCLN,1851,08,15,0001,001,0.035735,50.141325,0.000137,49.822802,74.355806,3.892525,0.102382,21.649287,0.000000,0.000015,17.674048,82.325938,0.000300,0.009487,0.000171,99.990042
MCLN,1851,08,16,0007,024,0.016819,48.463176,0.000129,51.519876,0.007258,1.450863,0.000001,98.541879,0.000000,0.000000,100.000000,0.000000,0.000001,0.000838,0.000000,99.999161
MCLN,1851,08,18,0007,030,0.361019,56.663543,0.002296,42.973143,89.658775,10.240379,0.000000,0.100846,0.059552,99.837450,0.000000,0.102998,0.073674,0.247653,0.000016,99.678658
MCLN,1851,08,19,0004,018,96.045899,3.807374,0.146485,0.000242,1.519248,97.269945,0.000000,1.210807,98.165096,1.834904,0.000000,0.000000,98.781469,1.178979,0.000898,0.038653
MCLN,1851,08,21,0005,015,0.051433,94.791402,0.001299,5.155866,0.023125,99.185966,0.000799,0.790109,0.000000,0.000001,99.999987,0.000013,0.000517,1.315390,0.002873,98.681221
MCLN,1851,08,22,0001,001,0.123052,70.268576,0.002214,29.606157,1.960696,9.488755,0.001442,88.549107,0.000000,0.000002,99.999505,0.000493,0.000238,0.011756,0.000187,99.987819
MCLN,1851,08,25,0004,014,0.075996,64.293688,0.004001,35.626315,79.559330,20.438164,0.000000,0.002506,0.290325,99.709672,0.000000,0.000003,0.030121,0.135315,0.000302,99.834262
MCLN,1851,08,26,0001,001,0.159145,46.633570,0.003180,53.204105,0.000275,1.864206,0.000000,98.135519,0.000000,0.000000,94.442458,5.557542,0.000001,0.000135,0.000002,99.999862
MCLN,1851,08,28,0003,009,12.371576,83.354314,0.069364,4.204746,24.030855,75.963275,0.000000,0.005870,76.115036,23.884397,0.000000,0.000567,38.624606,48.506662,0.001768,12.866964
MCLN,1851,08,29,0003,007,98.860430,0.000893,1.138672,0.000005,5.432876,94.368442,0.000000,0.198682,99.996968,0.003032,0.000000,0.000000,98.982006,0.993920,0.005795,0.018279
MCLN,1851,08,30,0005,009,0.362370,85.582636,0.016280,14.038714,78.694628,19.422903,0.000000,1.882468,0.123898,99.851216,0.000000,0.024886,0.008738,0.035950,0.000048,99.955263
MCLN,1851,09,01,0006,017,1.635011,72.303161,0.019920,26.041908,73.218280,25.856774,0.000000,0.924947,0.638792,64.033891,0.000000,35.327317,0.056809,0.117625,0.000016,99.825550
MCLN,1851,09,05,0001,001,0.123052,70.268576,0.002214,29.606157,0.159303,45.334627,0.000000,54.506070,0.000000,0.000000,60.538468,39.461532,0.000034,0.004332,0.000003,99.995631
MCLN,1851,09,05,0006,016,65.155440,31.090139,3.077654,0.676767,0.186119,94.124414,0.000000,5.689467,90.190969,9.806756,0.000000,0.002275,0.350783,12.589775,0.000849,87.058592
MCLN,1851,09,05,0004,012,63.280663,18.906732,3.494642,14.317962,0.156613,99.832430,0.000000,0.010957,0.351169,99.648831,0.000000,0.000000,64.659094,3.164829,0.002519,32.173558
MCLN,1851,09,05,0005,015,0.123052,70.268576,0.002214,29.606157,0.268187,0.006357,99.712669,0.012787,0.008508,67.163851,12.218298,20.609344,0.007275,0.027602,4.639385,95.325738
MCLN,1851,09,10,0001,001,0.009767,41.695157,0.000219,58.294857,96.638833,0.618525,0.000049,2.742594,0.000004,0.011467,0.000000,99.988528,0.000677,0.002953,0.000016,99.996355
MCLN,1851,09,10,0004,014,53.891563,41.684239,0.624821,3.799377,17.108267,80.876882,0.000000,2.014852,6.429497,93.346195,0.000000,0.224308,0.364654,0.292956,0.000031,99.342360
MCLN,1851,09,12,0001,001,0.123052,70.268576,0.002214,29.606157,63.764453,24.814003,0.002129,11.419415,0.000037,0.000012,0.000249,99.999702,0.000784,0.002665,0.000401,99.996150
MCLN,1851,09,13,0007,031,87.337538,0.010671,12.647757,0.004035,0.547219,99.431657,0.000000,0.021124,99.735263,0.264737,0.000000,0.000000,94.972144,4.820159,0.000204,0.207493
MCLN,1851,09,15,0006,024,82.805566,16.453294,0.741046,0.000094,0.023571,78.505455,0.000000,21.470974,0.920837,99.077499,0.000000,0.001665,4.145030,85.489709,0.000532,10.364728
MCLN,1851,09,15,0005,017,1.315906,86.418233,0.111262,12.154600,64.539419,34.624827,0.000000,0.835754,1.113332,98.886521,0.000000,0.000147,0.601529,1.593393,0.000888,97.804190
MCLN,1851,09,16,0002,004,2.617904,68.593528,0.908874,27.879694,57.080739,33.691254,0.000001,9.228006,0.212902,99.666324,0.000000,0.120774,0.000992,0.045491,0.000009,99.953509
MCLN,1851,09,18,0006,024,1.752304,11.616881,0.011559,86.619257,0.788587,96.799878,0.000000,2.411535,93.697209,3.537348,0.000000,2.765444,0.004427,0.007363,0.000011,99.988198
MCLN,1851,09,25,0006,019,95.736384,3.794478,0.467852,0.001285,57.397774,42.587879,0.000086,0.014261,98.258753,1.741247,0.000000,0.000000,98.615742,1.376015,0.004844,0.003399
MCLN,1851,09,25,0005,017,99.293700,0.638781,0.067396,0.000123,0.009732,99.970769,0.000000,0.019499,22.955572,77.044427,0.000000,0.000001,42.583065,54.253338,0.002302,3.161295
MCLN,1851,09,26,0005,016,95.108412,2.762903,2.081560,0.047124,0.021523,41.186994,0.000000,58.791483,2.050268,63.835163,0.000000,34.114569,0.001465,0.025870,0.000005,99.972660
MCLN,1851,10,02,0006,026,0.173032,99.338174,0.001248,0.487545,6.314904,93.683109,0.000000,0.001988,51.920448,48.079436,0.000000,0.000116,55.630285,27.643108,0.001461,16.725147
MCLN,1851,10,03,0001,001,0.148361,10.453965,0.000186,89.397488,98.595281,1.160704,0.021810,0.222205,0.000000,0.000000,0.000000,99.999999,0.015312,0.000294,0.000146,99.984249
MCLN,1851,10,04,0001,001,0.031412,31.349841,0.000091,68.618655,0.005187,8.671168,0.000010,91.323635,0.000008,0.000004,53.112714,46.887274,0.000000,0.000447,0.000000,99.999552
MCLN,1851,10,04,0007,024,37.122026,62.586389,0.024477,0.267108,87.863106,12.136731,0.000000,0.000163,96.877402,3.122598,0.000000,0.000000,98.147036,1.823787,0.002450,0.026727
MCLN,1851,10,04,0007,025,14.175326,77.542285,0.108180,8.174208,0.604113,89.626950,0.000000,9.768937,54.674559,45.312738,0.000000,0.012703,0.022588,0.173509,0.000099,99.803804
MCLN,1851,10,07,0008,028,85.655111,10.109273,1.074502,3.161115,0.604113,89.626950,0.000000,9.768937,0.155918,93.064540,0.000000,6.779542,0.004356,0.036850,0.000003,99.958790
MCLN,1851,10,08,0007,029,99.652020,0.137092,0.210649,0.000239,0.130496,99.069838,0.000000,0.799666,1.431576,98.563278,0.000000,0.005146,74.568309,1.834044,0.000348,23.597299
MCLN,1851,10,11,0002,007,27.126849,31.821982,0.042867,41.008302,0.023571,78.505455,0.000000,21.470974,57.075821,7.608005,0.000000,35.316173,0.005102,0.004874,0.000000,99.990023
MCLN,1851,10,13,0007,029,62.126776,37.280045,0.589010,0.004169,19.168576,80.771233,0.000000,0.060192,41.342161,58.657838,0.000000,0.000000,94.843985,4.886105,0.005839,0.264071
MCLN,1851,10,14,0006,020,95.111502,4.509748,0.361935,0.016814,1.382572,98.352215,0.000000,0.265214,38.462518,61.526772,0.000000,0.010711,12.980616,58.049717,0.000051,28.969615
MCLN,1851,10,16,0007,030,79.431035,17.618206,2.904689,0.046069,0.012261,0.000578,99.987046,0.000116,0.000000,0.000000,100.000000,0.000000,7.967990,7.719247,77.233960,7.078803
MCLN,1851,10,21,0001,001,1.962001,49.524698,0.022997,48.490304,2.528683,0.060639,90.756337,6.654340,17.457204,0.031697,19.714086,62.797013,0.016004,0.002257,0.280477,99.701261
MCLN,1851,10,21,0003,010,0.016819,48.463176,0.000129,51.519876,82.849591,16.476099,0.000001,0.674309,3.112725,96.886721,0.000000,0.000555,0.006292,0.035901,0.000010,99.957797
MCLN,1851,10,23,0004,014,91.339446,8.350864,0.309313,0.000377,23.683643,74.927719,0.019892,1.368745,96.699566,3.300433,0.000000,0.000000,99.333264,0.263598,0.302721,0.100417
MCLN,1851,10,28,0007,029,94.925039,4.897486,0.168203,0.009272,2.349952,97.613348,0.000000,0.036700,12.992729,87.007222,0.000000,0.000049,45.571681,13.767634,0.000594,40.660091
MCLN,1851,11,01,0006,028,66.378081,33.129869,0.406991,0.085058,1.865420,97.137193,0.000003,0.997384,4.059513,95.939862,0.000000,0.000625,11.593965,8.543768,0.263207,79.599060
MCLN,1851,11,01,0008,043,68.757124,22.500568,8.703641,0.038667,0.042057,79.364865,0.000000,20.593078,51.313305,47.544407,0.000000,1.142289,0.556984,0.415463,0.000627,99.026926
MCLN,1851,11,03,0001,001,0.544464,41.813372,0.037115,57.605050,54.206765,12.956934,0.004749,32.831551,0.000730,0.566480,0.004412,99.428379,0.001182,0.000549,0.001499,99.996770
MCLN,1851,11,10,0001,001,0.896993,65.914691,0.121232,33.067084,77.290004,3.114469,0.000003,19.595524,0.051888,0.266155,0.000004,99.681954,0.000419,0.000898,0.000046,99.998636
MCLN,1851,11,11,0001,001,78.069679,20.120306,0.541618,1.268397,0.197554,99.272828,0.000176,0.529441,0.847870,0.006493,0.000238,99.145399,2.091809,0.656012,0.534717,96.717462
MCLN,1851,11,11,0008,036,1.496569,71.396645,0.002809,27.103978,1.371346,11.622872,0.001004,87.004779,0.000000,0.000000,99.999996,0.000004,0.002135,0.002725,0.000801,99.994339
MCLN,1851,11,12,0003,008,0.029678,24.553157,0.000348,75.416817,65.473443,34.151465,0.000003,0.375089,0.037438,99.956394,0.000000,0.006168,0.000487,0.006522,0.000003,99.992988
MCLN,1851,11,14,0003,009,12.634950,64.615656,0.028974,22.720419,0.613531,71.080633,0.000000,28.305837,75.236741,24.736149,0.000000,0.027110,0.288739,0.028915,0.000033,99.682313
MCLN,1851,11,15,0001,001,1.389943,32.244700,0.004008,66.361348,83.696041,16.082440,0.000527,0.220992,0.111655,0.232493,0.000000,99.655852,0.008151,0.005337,0.000228,99.986284
MCLN,1851,11,24,0004,013,68.418728,30.438604,1.046372,0.096296,0.245269,94.351587,0.000000,5.403144,0.023639,99.975877,0.000000,0.000484,0.055417,6.509767,0.000015,93.434801
MCLN,1851,11,27,0005,013,0.016819,48.463176,0.000129,51.519876,60.674030,37.708850,0.000002,1.617118,0.057833,99.922570,0.000000,0.019596,0.000553,0.010589,0.000001,99.988857
MCLN,1851,11,28,0004,016,2.922039,82.635028,0.015992,14.426941,90.884721,9.044934,0.000014,0.070332,0.152463,99.847523,0.000000,0.000013,2.813977,0.053917,0.014088,97.118019
MCLN,1851,11,28,0003,009,0.184315,40.806330,0.024580,58.984775,71.289597,28.640906,0.000000,0.069497,9.013717,90.979973,0.000000,0.006310,0.428245,0.499951,0.000599,99.071205
MCLN,1851,12,03,0007,025,0.547861,72.956890,0.013833,26.481416,55.179590,42.914503,0.000000,1.905907,30.634959,13.673407,0.000001,55.691633,0.003747,0.141572,0.000000,99.854680
MCLN,1851,12,05,0001,001,2.124342,88.276395,0.022630,9.576633,79.409918,1.032235,0.000164,19.557683,0.002885,0.004561,0.000000,99.992554,0.001231,0.006105,0.000061,99.992603
MCLN,1851,12,08,0001,001,0.572025,35.731398,0.003792,63.692785,99.841849,0.072936,0.000664,0.084550,0.001321,0.164766,0.000000,99.833914,0.271288,0.001534,0.003337,99.723842
MCLN,1851,12,09,0008,037,0.228635,62.670573,0.091721,37.009071,99.107900,0.858480,0.000018,0.033602,8.792106,91.155486,0.000000,0.052408,0.084270,0.063837,0.000426,99.851467
MCLN,1851,12,15,0005,017,60.227433,38.076036,1.403260,0.293272,1.360737,97.619008,0.000001,1.020254,0.668701,99.330904,0.000000,0.000394,11.584185,38.632147,0.160183,49.623485
MCLN,1851,12,18,0008,028,2.457408,28.164601,0.033155,69.344835,5.279938,85.410680,0.000000,9.309382,90.973568,2.655951,0.000000,6.370481,0.029044,0.001327,0.000007,99.969621
MCLN,1851,12,30,0006,019,54.304406,45.019076,0.620467,0.056052,99.202887,0.699107,0.092968,0.005038,91.785062,8.214937,0.000000,0.000001,65.743105,0.036890,34.211956,0.008049
MCLN,1852,01,01,0001,001,1.557132,59.785010,0.074663,38.583195,84.082725,15.908687,0.000000,0.008588,0.000097,0.061089,0.000000,99.938814,0.056437,0.050369,0.000038,99.893155
MCLN,1852,01,01,0006,026,0.095292,19.386234,0.000315,80.518159,0.377925,97.584162,0.000000,2.037913,62.720203,37.273655,0.000000,0.006142,0.000214,0.008807,0.000000,99.990979
MCLN,1852,01,01,0007,030,3.461575,96.484781,0.010129,0.043515,57.609992,38.180790,0.000000,4.209219,0.435956,99.563862,0.000000,0.000181,43.972840,9.168409,0.003625,46.855126
MCLN,1852,01,02,0005,019,52.559582,27.821508,6.444079,13.174831,0.023571,78.505455,0.000000,21.470974,1.931027,84.192806,0.000000,13.876166,0.001813,0.004692,0.000000,99.993496
MCLN,1852,01,07,0002,006,0.033455,7.223355,0.003030,92.740160,1.768915,76.179692,0.000001,22.051392,50.099083,49.355003,0.000000,0.545913,0.000184,0.000238,0.000002,99.999576
MCLN,1852,01,09,0003,007,0.013845,28.578197,0.000331,71.407627,55.593464,13.605614,0.000001,30.800921,66.837059,32.687679,0.000000,0.475262,0.000854,0.011104,0.000001,99.988041
MCLN,1852,01,10,0003,007,93.000521,5.330537,0.729102,0.939840,73.334014,25.419080,0.000000,1.246906,95.438198,4.512768,0.000000,0.049034,41.682805,0.665096,0.000284,57.651816
MCLN,1852,01,15,0005,017,1.966824,38.613889,0.007684,59.411602,0.117180,97.257559,0.000000,2.625260,81.937683,18.055778,0.000000,0.006539,0.001281,0.006918,0.000000,99.991801
MCLN,1852,01,23,0004,015,51.100714,48.104372,0.277594,0.517320,3.598487,96.371180,0.000000,0.030333,5.097986,94.901878,0.000000,0.000137,41.047725,19.605108,0.005457,39.341711
MCLN,1852,02,04,0002,002,0.331420,98.028571,0.005020,1.634989,32.409159,65.443681,0.000013,2.147148,0.000000,0.000000,100.000000,0.000000,4.957981,44.087792,0.011539,50.942688
MCLN,1852,02,05,0001,001,1.454288,76.512684,0.171353,21.861676,62.087732,20.436881,0.000000,17.475387,0.000294,1.174563,0.000000,98.825144,0.009805,0.001963,0.000018,99.988213
MCLN,1852,02,06,0008,033,74.543794,21.167992,0.251092,4.037121,0.547491,1.995881,0.000000,97.456628,0.037953,13.873460,0.000000,86.088587,0.002368,0.000182,0.000003,99.997448
MCLN,1852,02,16,0007,028,13.713391,83.023355,0.100819,3.162434,0.105155,96.487407,0.000000,3.407438,94.789370,5.210309,0.000000,0.000321,0.160247,0.114465,0.000008,99.725280
MCLN,1852,02,16,0007,030,4.019097,77.328080,0.223156,18.429668,86.444782,13.406641,0.000000,0.148576,0.469180,99.499848,0.000000,0.030972,0.007905,0.022671,0.000045,99.969379
MCLN,1852,02,20,0002,003,0.148113,45.068708,0.042575,54.740604,0.304355,45.374855,0.000003,54.320787,0.000000,0.000001,99.999999,0.000000,0.000007,0.036631,0.000001,99.963360
MCLN,1852,02,24,0001,001,0.257341,71.559322,0.002330,28.181007,19.756959,78.664052,0.122295,1.456695,0.011827,0.075938,93.913947,5.998287,0.003271,0.077018,0.033700,99.886011
MCLN,1852,03,01,0001,001,72.257766,25.062034,1.302859,1.377341,4.835121,29.189047,0.000000,65.975832,0.000001,0.000436,0.000000,99.999563,0.001884,0.000421,0.000002,99.997694
MCLN,1852,03,02,0006,023,0.861665,90.385283,0.007726,8.745327,7.686946,92.163618,0.000000,0.149436,98.699613,1.300346,0.000000,0.000041,0.054563,0.260425,0.000001,99.685012
MCLN,1852,03,03,0001,001,63.012974,34.455462,1.240047,1.291517,7.076007,85.110382,0.000000,7.813610,0.036383,17.707954,0.000000,82.255664,0.145250,0.044846,0.000024,99.809880
MCLN,1852,03,04,0006,024,58.460181,40.587819,0.040136,0.911865,0.147523,98.768764,0.000000,1.083714,0.788492,98.522922,0.000000,0.688586,0.000456,0.023575,0.000000,99.975969
MCLN,1852,03,06,0001,001,88.173732,11.267186,0.306810,0.252272,0.994386,56.149172,0.000001,42.856441,0.000000,0.000004,0.000000,99.999996,0.002253,0.000748,0.000026,99.996973
MCLN,1852,03,12,0001,001,12.022806,9.333675,0.072952,78.570566,98.376324,1.594747,0.000000,0.028929,0.004975,0.001539,0.000000,99.993487,0.530629,0.020982,0.000032,99.448357
MCLN,1852,03,16,0002,002,59.858599,16.604927,23.502913,0.033561,1.503874,98.280938,0.000687,0.214501,0.000000,0.000000,100.000000,0.000000,75.743167,11.659329,11.095929,1.501575
MCLN,1852,03,17,0005,009,84.547052,2.598414,0.395706,12.458828,6.526752,91.740336,0.000000,1.732911,12.284830,87.479512,0.000000,0.235658,0.207625,0.022417,0.000072,99.769886
MCLN,1852,03,20,0002,002,1.693620,88.501751,0.013245,9.791384,35.236021,64.729951,0.000009,0.034019,0.000000,0.000000,100.000000,0.000000,2.489965,0.840347,0.006126,96.663562
MCLN,1852,03,22,0001,001,4.873816,38.084744,0.251918,56.789522,86.474407,6.734704,0.000016,6.790873,0.819970,10.002056,0.000000,89.177973,0.022079,0.000863,0.000026,99.977032
MCLN,1852,03,26,0002,002,17.949429,81.490443,0.514732,0.045397,0.341965,75.262327,0.000879,24.394829,0.000000,0.000000,100.000000,0.000000,3.469674,8.686889,3.603498,84.239938
MCLN,1852,03,26,0005,004,74.117309,25.575628,0.096956,0.210107,1.381666,98.541387,0.000000,0.076947,1.585577,98.414313,0.000000,0.000110,78.627396,0.668741,0.000075,20.703788
MCLN,1852,03,30,0002,002,0.037876,59.664184,0.000785,40.297155,8.939439,0.631187,0.000154,90.429219,0.000000,0.000000,100.000000,0.000000,0.000248,0.001307,0.000042,99.998403
MCLN,1852,03,31,0002,002,40.867391,45.348762,13.764678,0.019169,0.294227,94.725789,0.003263,4.976721,0.000000,0.000023,99.999974,0.000003,36.104739,57.647341,2.397455,3.850465
MCLN,1852,03,31,0001,001,2.843086,44.702256,0.018632,52.436026,56.134346,42.133709,0.000000,1.731946,2.633090,0.000864,0.000000,97.366045,0.007204,0.007605,0.000001,99.985190
MCLN,1852,04,01,0004,011,0.097518,75.395696,0.001309,24.505477,53.592868,42.378010,0.000000,4.029122,2.454138,96.922679,0.000000,0.623183,0.005516,0.099872,0.000010,99.894603
MCLN,1852,04,03,0002,002,0.164326,98.346630,0.016816,1.472228,0.032389,99.808377,0.000000,0.159234,0.000000,0.000000,100.000000,0.000000,0.009304,8.854667,0.000176,91.135852
MCLN,1852,04,03,0007,014,74.379593,2.269411,14.765096,8.585900,0.023571,78.505455,0.000000,21.470974,0.021699,82.085438,0.000000,17.892863,0.000461,0.212087,0.000000,99.787452
MCLN,1852,04,05,0001,001,68.007723,18.759717,1.516590,11.715970,0.008520,22.134637,0.000000,77.856844,0.019841,0.000183,0.000000,99.979977,0.000249,0.000331,0.000001,99.999419
MCLN,1852,04,06,0002,002,86.098554,13.550903,0.181631,0.168913,0.565934,99.204328,0.000005,0.229733,0.000000,0.000000,100.000000,0.000000,87.758003,4.109908,0.028127,8.103962
MCLN,1852,04,08,0002,008,78.049671,21.810959,0.110003,0.029367,0.024706,99.964920,0.000000,0.010374,0.242776,99.757221,0.000000,0.000003,6.773700,92.035252,0.000424,1.190624
MCLN,1852,04,09,0005,021,21.247813,78.717862,0.018652,0.015673,0.098627,99.901107,0.000000,0.000266,9.268494,90.731499,0.000000,0.000008,60.138233,37.144628,0.001102,2.716037
MCLN,1852,04,10,0007,026,17.766464,72.553989,0.110159,9.569388,0.650783,99.317056,0.000000,0.032161,88.326552,11.669925,0.000000,0.003524,19.934428,6.523457,0.000440,73.541675
MCLN,1852,04,16,0001,001,0.059039,28.982268,0.004427,70.954266,60.966910,1.588935,0.000582,37.443572,0.000005,0.009758,0.206057,99.784181,0.000218,0.000611,0.000428,99.998743
MCLN,1852,04,28,0006,025,59.163002,31.277172,1.351644,8.208182,0.173854,99.535580,0.000000,0.290566,57.377582,42.208219,0.000000,0.414198,2.133619,13.498213,0.000294,84.367873
MCLN,1852,05,04,0002,002,0.216842,68.296121,0.087618,31.399420,99.832314,0.167649,0.000001,0.000036,0.000070,99.958592,0.041334,0.000004,12.054083,77.593361,0.010451,10.342105
MCLN,1852,05,08,0001,001,0.621413,40.555693,0.037772,58.785122,58.214156,39.601156,0.000000,2.184687,0.024834,95.440303,0.000000,4.534863,0.012583,0.014995,0.000032,99.972391
MCLN,1852,05,10,0001,001,2.691972,16.876716,0.442728,79.988584,95.313286,2.001169,0.000049,2.685496,0.000126,0.000008,0.000000,99.999866,0.036366,0.000809,0.000057,99.962767
MCLN,1852,05,15,0005,013,0.024918,28.575070,0.000199,71.399813,64.773161,35.156284,0.000000,0.070556,0.303082,94.747294,0.000000,4.949623,0.000751,0.035165,0.000000,99.964083
MCLN,1852,05,18,0005,020,99.665114,0.057339,0.277290,0.000257,1.229362,85.745277,0.000000,13.025362,99.295987,0.704013,0.000000,0.000000,99.945147,0.047187,0.002708,0.004958
